"Title","URL","Description","h1 headings","h1 count","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"«Аэрофлот» вводит «чёрные списки» для дебоширов - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/aeroflot-vvodit-chyornye-spiski-dlya-deboshirov/","«Аэрофлот» с 4 июня сможет отказывать авиадебоширам в перевозке. Владимир Путин одобрил закон, который позволяет авиакомпаниям составлять «чёрные списки».","«Аэрофлот» вводит «чёрные списки» для дебоширов","1","","","","73","154","6.6231 s","53kb","68","333","","13","","","https://s-t-o-l.com/novost/aeroflot-vvodit-chyornye-spiski-dlya-deboshirov/","25","297 kb","13","72","21","0"
"Новую станцию украсят саянским мрамором - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/novuyu-stantsiyu-ukrasyat-sayanskim-mramorom/","Строящуюся станцию «Нижняя Масловка» Большой кольцевой линии метро украсят саянским мрамором и прозрачными витражами.","Новую станцию украсят саянским мрамором","1","","","","65","117","9.3375 s","53kb","69","301","","14","","","https://s-t-o-l.com/novost/novuyu-stantsiyu-ukrasyat-sayanskim-mramorom/","25","297 kb","13","72","22","0"
"Деньги от штрафов за нарушение ПДД пойдут на ремонт дорог - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/dengi-ot-shtrafov-za-narushenie-pdd-pojdut-na-remont-dorog/","Доходы бюджетов российских регионов от штрафов за нарушение правил дорожного движения теперь будут направляться в региональные дорожные фонды.","Деньги от штрафов за нарушение ПДД пойдут на ремонт дорог","1","","","","83","142","8.6993 s","54kb","70","398","","13","","","https://s-t-o-l.com/novost/dengi-ot-shtrafov-za-narushenie-pdd-pojdut-na-remont-dorog/","25","297 kb","13","72","23","0"
"Экологи обнаружили самый грязный остров в мире - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/ekologi-obnaruzhili-samyj-gryaznyj-ostrov-v-mire/","","Экологи обнаружили самый грязный остров в мире","1","","","","72","0","5.0796 s","54kb","71","366","","2","","","https://s-t-o-l.com/novost/ekologi-obnaruzhili-samyj-gryaznyj-ostrov-v-mire/","25","297 kb","13","72","24","0"
"Рейтинг лучших вузов возглавили московские учебные заведения - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/rejting-luchshih-vuzov-vozglavili-moskovskie-uchebnye-zavedeniya/","Три московских учебных заведения возглавили список лучших российских вузов по версии RAEX. Это МГУ имени М.В. Ломоносова, МФТИ, НИЯУ «МИФИ».","Рейтинг лучших вузов возглавили московские учебные заведения","1","","","","86","140","11.0904 s","55kb","68","387","","13","","","https://s-t-o-l.com/novost/rejting-luchshih-vuzov-vozglavili-moskovskie-uchebnye-zavedeniya/","25","297 kb","13","72","21","0"
"В Париже оказалась самая крупная коллекция русского искусства - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-parizhe-okazalas-samaya-krupnaya-kollektsiya-russkogo-iskusstva/","Собрание расположенного в Париже Центра Помпиду пополнило более ста произведений русского современного искусства, передает РИА Новости.","В Париже оказалась самая крупная коллекция русского искусства","1","","","","87","135","4.4694 s","55kb","68","440","","3","","","https://s-t-o-l.com/novost/v-parizhe-okazalas-samaya-krupnaya-kollektsiya-russkogo-iskusstva/","24","206 kb","13","71","21","0"
"Запатентована кепка со встроенной камерой - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/zapatentovana-kepka-so-vstroennoj-kameroj/","Компания Google получила патент на кепку с компактной камерой, встроенной в козырек, передает www.newsru.com.","Запатентована кепка со встроенной камерой","1","","","","67","109","5.0026 s","52kb","69","260","","3","","","https://s-t-o-l.com/novost/zapatentovana-kepka-so-vstroennoj-kameroj/","24","206 kb","13","71","22","0"
"В Британии машины скорой помощи переоборудуют под тучных людей - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-britanii-mashiny-skoroj-pomoshhi-pereoboruduyut-pod-tuchnyh-lyudej/","","В Британии машины скорой помощи переоборудуют под тучных людей","1","","","","88","0","10.2249 s","54kb","70","367","","2","","","https://s-t-o-l.com/novost/v-britanii-mashiny-skoroj-pomoshhi-pereoboruduyut-pod-tuchnyh-lyudej/","25","297 kb","13","72","23","0"
"Названы пять лучших книг за последние 50 лет - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/nazvany-pyat-luchshih-knig-za-poslednie-50-let/","Специальное жюри Букеровской премии выбрало лучших авторов, удостоившихся этой награды с момента её основания. В финальный список вошли пять книг.","Названы пять лучших книг за последние 50 лет","1","","","","70","146","12.9555 s","52kb","68","265","","13","","","https://s-t-o-l.com/novost/nazvany-pyat-luchshih-knig-za-poslednie-50-let/","25","297 kb","13","72","21","0"
"Sony представила уникальный проектор - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/sony-predstavila-unikalnyj-proektor/","В рамках проходящей в Барселоне выставки MWC 2017 японская компания Sony представила не только новые флагманские смартфоны Xperia","Sony представила уникальный проектор","1","","","","62","129","7.4395 s","53kb","70","285","","3","","","https://s-t-o-l.com/novost/sony-predstavila-unikalnyj-proektor/","24","206 kb","13","71","23","0"
"В Новой Москве появится более 30 станций метро - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-novoj-moskve-poyavitsya-bolee-30-stantsij-metro/","Четыре линии метро с 33 станциями должны построить в Новой Москве к 2035 году. Это следует из проекта генплана Троицкого и Новомосковского округов","В Новой Москве появится более 30 станций метро","1","","","","72","146","8.9794 s","53kb","70","298","","3","","","https://s-t-o-l.com/novost/v-novoj-moskve-poyavitsya-bolee-30-stantsij-metro/","24","206 kb","13","71","23","0"
"Учёные выяснили причину популярности соцсетей - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchyonye-vyyasnili-prichinu-populyarnosti-sotssetej/","Психологи из Университета Пенсильвании хотели понять, почему тот или иной контент становится популярным в социальных сетях.","Учёные выяснили причину популярности соцсетей","1","","","","71","123","10.3461 s","53kb","68","314","","3","","","https://s-t-o-l.com/novost/uchyonye-vyyasnili-prichinu-populyarnosti-sotssetej/","24","206 kb","13","71","21","0"
"Флешка емкостью 2 ТБ стала реальностью - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/fleshka-emkostyu-2-tb-stala-realnostyu/","В январе этого года на проходившей в Лас-Вегасе выставке CES 2017 компания Kingston представила линейку флешек DataTraveler Ultimate GT","Флешка емкостью 2 ТБ стала реальностью","1","","","","64","135","10.4626 s","53kb","68","348","","3","","","https://s-t-o-l.com/novost/fleshka-emkostyu-2-tb-stala-realnostyu/","24","206 kb","13","71","21","0"
"Renault будет продавать машины он-лайн - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/renault-budet-prodavat-mashiny-on-lajn/","Компания Renault готовит к запуску систему онлайн-продаж автомобилей, которая позволит клиентам получить машину с доставкой на дом.","Renault будет продавать машины он-лайн","1","","","","64","131","6.5860 s","53kb","70","315","","17","","","https://s-t-o-l.com/novost/renault-budet-prodavat-mashiny-on-lajn/","25","297 kb","13","72","23","0"
"Автор Автор Автор - Страница 4 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/4/","","Автор Автор","1","","","","68","0","12.9460 s","56kb","57","206","","1","","","https://s-t-o-l.com/author/avtordima/page/4/","2","4 kb","13","49","10","0"
"«Неделя памяти» жертв Холокоста началась в России - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/nedelya-pamyati-zhertv-holokosta-nachalas-v-rossii/","В России проходит традиционная ежегодная «Неделя памяти» – серия мероприятий, посвящённых Международному дню памяти жертв Холокоста.","«Неделя памяти» жертв Холокоста началась в России","1","","","","75","132","7.4665 s","55kb","68","433","","17","","","https://s-t-o-l.com/novost/nedelya-pamyati-zhertv-holokosta-nachalas-v-rossii/","25","297 kb","13","72","21","0"
"Во Франции вводят налог для Google? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/vo-frantsii-vvodyat-nalog-dlya-google/","Власти Франции намерены ввести новый налог для транснациональных технологических компаний, в первую очередь для Google, Amazon, Facebook и Apple, GAFA.","Во Франции вводят налог для Google?","1","","","","61","151","8.6883 s","52kb","68","267","","17","","","https://s-t-o-l.com/novost/vo-frantsii-vvodyat-nalog-dlya-google/","25","297 kb","13","72","21","0"
"За россиянами будет следить Государево Око? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/za-rossiyanami-budet-sledit-gosudarevo-oko/","Госкомиссия «Роскосмос» предлагает реализовать проект по космическому мониторингу территории России в интересах бизнеса и госорганов.","За россиянами будет следить Государево Око?","1","","","","69","133","9.3479 s","52kb","68","260","","17","","","https://s-t-o-l.com/novost/za-rossiyanami-budet-sledit-gosudarevo-oko/","25","297 kb","13","72","21","0"
"Назван самый комфортный город России - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/nazvan-samyj-komfortnyj-gorod-rossii/","Нижний Новгород признали наиболее комфортным российским городом для жизни, сообщает РИА «Новости» со ссылкой на исследовательский сервис Numbeo.","Назван самый комфортный город России","1","","","","62","144","10.0622 s","53kb","69","293","","17","","","https://s-t-o-l.com/novost/nazvan-samyj-komfortnyj-gorod-rossii/","25","297 kb","13","72","22","0"
"Автор Софья Рудакова - Страница 12 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/12/","","Софья Рудакова","1","","","","73","0","10.9136 s","56kb","57","193","","1","","","https://s-t-o-l.com/author/tararabum/page/12/","3","95 kb","13","50","10","0"
"Белоруссия покупает автомобильный завод в Петербурге - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/belorussiya-pokupaet-avtomobilnyj-zavod-v-peterburge/","Федеральная антимонопольная служба (ФАС) РФ 14 января разрешила компании «Юнисон авто рус» купить завод «Дженерал моторз авто» в Санкт-Петербурге.","Белоруссия покупает автомобильный завод в Петербурге","1","","","","78","146","14.3211 s","53kb","70","325","","17","","","https://s-t-o-l.com/novost/belorussiya-pokupaet-avtomobilnyj-zavod-v-peterburge/","25","297 kb","13","72","23","0"
"Самый высокий небоскрёб в Африке строится  в Египте - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/samyj-vysokij-neboskryob-v-afrike-stroitsya-v-egipte/","Строительство самого высокого небоскрёба в Африке началось в Египте. Башня, высотой 385 метров, займёт центральное место в финансово-деловом квартале.","Самый высокий небоскрёб в Африке строится  в Египте","1","","","","77","150","16.2568 s","53kb","69","278","","17","","","https://s-t-o-l.com/novost/samyj-vysokij-neboskryob-v-afrike-stroitsya-v-egipte/","25","297 kb","13","72","22","0"
"Архив Материалы - Страница 14 из 282 - Медиапроект s-t-o-l.com Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/page/14/","","Материалы","1","","","","94","0","9.1926 s","60kb","52","282","","1","","","https://s-t-o-l.com/%25teg%25/page/14/","20","1121 kb","13","62","10","0"
"СТАТЬЯ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/statya/page/14/","","статья","1","","","","61","0","6.9186 s","58kb","49","278","","1","","","https://s-t-o-l.com/statya/page/14/","18","996 kb","14","57","10","0"
"КУЛЬТУРА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/kultura/page/14/","","Культура","1","","","","63","0","11.8144 s","58kb","50","269","","1","","","https://s-t-o-l.com/kultura/page/14/","18","1046 kb","14","58","10","0"
"ГОСУДАРСТВО И ЧЕЛОВЕК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/14/","","Государство и человек","1","","","","76","0","13.5491 s","59kb","49","269","55","1","","","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/14/","18","988 kb","14","57","10","0"
"ИСТОРИЯ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/istoriya/page/14/","","История","1","","","","62","0","11.4090 s","58kb","51","270","44","1","","","https://s-t-o-l.com/istoriya/page/14/","18","1078 kb","14","59","10","0"
"ЦЕРКОВЬ И ОБЩЕСТВО - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/tserkov-i-obshhestvo/page/14/","","Церковь и общество","1","","","","73","0","12.8375 s","59kb","52","255","44","1","","","https://s-t-o-l.com/tserkov-i-obshhestvo/page/14/","18","1108 kb","14","60","10","0"
"РЕПРЕССИИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/repressii/page/13/","","репрессии","1","","","","64","0","6.8144 s","58kb","50","246","","1","","","https://s-t-o-l.com/repressii/page/13/","18","1126 kb","14","58","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 13 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/13/","","Редакция медиапроекта «Стол»","1","","","","86","0","11.0717 s","56kb","57","192","","1","","","https://s-t-o-l.com/author/redakcia/page/13/","3","6 kb","14","50","10","0"
"Архив Материалы - Страница 14 из 282 - Медиапроект s-t-o-l.com Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/%25teg%25/page/14/","","Материалы","1","","","","94","0","9.2790 s","60kb","51","282","","2","","","https://s-t-o-l.com/%25teg%25/page/14/","20","1121 kb","14","61","10","0"
"Автор Владимир Тихомиров - Страница 14 из 66 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tikhomirov/page/14/","","Владимир Тихомиров","1","","","","76","0","7.3727 s","58kb","50","257","","1","","","https://s-t-o-l.com/author/tikhomirov/page/14/","19","1217 kb","14","59","10","0"
"XX ВЕК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/xx-vek/page/13/","","XX век","1","","","","61","0","13.3394 s","58kb","53","257","26","1","","","https://s-t-o-l.com/xx-vek/page/13/","18","1154 kb","14","61","10","0"
"ОБЩЕСТВО - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/obshhestvo/page/12/","","общество","1","","","","63","0","9.0254 s","58kb","49","240","53","1","","","https://s-t-o-l.com/obshhestvo/page/12/","18","940 kb","14","57","10","0"
"Художники задумались о современной скульптуре - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/hudozhniki-zad-nnoj-skulpture/","","Художники задумались о современной скульптуре","1","","","","71","0","8.6596 s","53kb","68","333","","2","","","https://s-t-o-l.com/novost/hudozhniki-zad-nnoj-skulpture/","25","297 kb","14","72","21","0"
"ПОЛИТИКА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/politika/page/13/","","политика","1","","","","63","0","12.5745 s","58kb","50","251","","1","","","https://s-t-o-l.com/politika/page/13/","18","981 kb","14","58","10","0"
"Читатели заинтересовались историей и политикой - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/chitateli-zain-ej-i-politikoj/","","Читатели заинтересовались историей и политикой","1","","","","72","0","9.4858 s","52kb","68","273","","2","","","https://s-t-o-l.com/novost/chitateli-zain-ej-i-politikoj/","25","297 kb","14","72","21","0"
"В Финляндию на велосипеде больше не попасть? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-finlyandiyu-lshe-ne-popast/","","В Финляндию на велосипеде больше не попасть?","1","","","","70","0","11.5839 s","52kb","68","286","","2","","","https://s-t-o-l.com/novost/v-finlyandiyu-lshe-ne-popast/","25","297 kb","14","72","21","0"
"IPhone превратится в «горбатого уродца»? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/iphone-prevrat-batogo-urodtsa/","","IPhone превратится в «горбатого уродца»?","1","","","","66","0","10.9013 s","52kb","70","311","","2","","","https://s-t-o-l.com/novost/iphone-prevrat-batogo-urodtsa/","25","297 kb","14","72","23","0"
"Всепогодная искусственная лыжня откроется в Сокольниках - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/vsepogodnaya-i-a-v-sokolnikah/","","Всепогодная искусственная лыжня откроется в Сокольниках","1","","","","81","0","12.5336 s","52kb","69","309","","2","","","https://s-t-o-l.com/novost/vsepogodnaya-i-a-v-sokolnikah/","25","297 kb","14","72","22","0"
"У православного угнали Infinti. Ужас! - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/u-pravoslavnogo-ugnali-infinti-uzhas/","","У православного угнали Infinti. Ужас!","1","","","","63","0","9.9758 s","56kb","69","591","","3","","","https://s-t-o-l.com/novost/u-pravoslavnogo-ugnali-infinti-uzhas/","25","217 kb","14","72","22","0"
"Россияне любят признаваться в любви - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/rossiyane-lyubyat-priznavatsya-v-lyubvi/","","Россияне любят признаваться в любви","1","","","","61","0","12.2493 s","54kb","69","437","","3","","","https://s-t-o-l.com/novost/rossiyane-lyubyat-priznavatsya-v-lyubvi/","25","217 kb","14","72","22","0"
"Автор Ольга Солодовникова - Страница 13 из 16 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/olga/page/13/","","Ольга Солодовникова","1","","","","77","0","13.3236 s","56kb","53","199","","1","","","https://s-t-o-l.com/author/olga/page/13/","11","579 kb","14","54","10","0"
"В память о святителе освятили халаты - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-pamyat-o-svyatitele-osvyatili-halaty/","","В память о святителе освятили халаты","1","","","","62","0","17.3404 s","54kb","70","461","","3","","","https://s-t-o-l.com/novost/v-pamyat-o-svyatitele-osvyatili-halaty/","25","217 kb","14","72","23","0"
"Депутаты предложили освободить дачников от налогов - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/deputaty-predlozhili-osvobodit-dachnikov-ot-nalogov/","","Депутаты предложили освободить дачников от налогов","1","","","","76","0","14.6195 s","53kb","69","347","","2","","","https://s-t-o-l.com/novost/deputaty-predlozhili-osvobodit-dachnikov-ot-nalogov/","25","242 kb","14","72","22","0"
"Ученые выяснили, почему жирная пища заставляет переедать - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhirnaya-pishha-zastavlyaet-pereedat/","","Ученые выяснили, почему жирная пища заставляет переедать","1","","","","82","0","15.1485 s","54kb","69","433","","2","","","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhirnaya-pishha-zastavlyaet-pereedat/","25","242 kb","14","72","22","0"
"Концертный зал «Зарядье» готовится к открытию - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/kontsertnyj-zal-zaryade-gotovitsya-k-otkrytiyu/","Московский концертный зал «Зарядье» запускает электронную продажу билетов. Онлайн-касса заработала на официальном сайте новой музыкальной площадки.","Концертный зал «Зарядье» готовится к открытию","1","","","","71","147","10.6500 s","54kb","68","355","","14","","","https://s-t-o-l.com/novost/kontsertnyj-zal-zaryade-gotovitsya-k-otkrytiyu/","25","297 kb","14","72","21","0"
"Математики раскрыли эволюционные корни героизма - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/matematiki-raskryli-evolyutsionnye-korni-geroizma/","Российско-американский математик Сергей Гаврилец и его коллеги выяснили, почему человек и некоторые животные жертвуют собой ради спасения других","Математики раскрыли эволюционные корни героизма","1","","","","73","144","12.1803 s","56kb","69","504","","2","","","https://s-t-o-l.com/novost/matematiki-raskryli-evolyutsionnye-korni-geroizma/","25","297 kb","14","72","22","0"
"Новая смертельная угроза: вирус папилломы - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/novaya-smertelnaya-ugroza-virus-papillomy/","Вирус папилломы человека (ВПЧ) представляет реальную угрозу жизни людей. К 2030 году ущерб от вируса в России достигнет 38 миллиардов рублей в год.","Новая смертельная угроза: вирус папилломы","1","","","","67","147","13.2822 s","53kb","68","302","","14","","","https://s-t-o-l.com/novost/novaya-smertelnaya-ugroza-virus-papillomy/","25","297 kb","14","72","21","0"
"Московский монорельс закроют на реконструкцию - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/moskovskij-monorels-zakroyut-na-rekonstruktsiyu/","Единственную в Москве монорельсовую дорогу на северо-востоке города ждёт реконструкция. Поезда планируется спустить на землю и связать с трамвайной линией.","Московский монорельс закроют на реконструкцию","1","","","","71","155","9.9069 s","52kb","68","250","","14","","","https://s-t-o-l.com/novost/moskovskij-monorels-zakroyut-na-rekonstruktsiyu/","25","297 kb","14","72","21","0"
"В чучеле птицы нашли записку 1840 года - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-chuchele-ptitsy-nashli-zapisku-1840-goda/","В Национальном научно-естественном музее в Киеве во время чистки чучела красноклювого пеликана нашли записку, написанную в 1840 году.","В чучеле птицы нашли записку 1840 года","1","","","","64","133","15.2739 s","53kb","69","295","","13","","","https://s-t-o-l.com/novost/v-chuchele-ptitsy-nashli-zapisku-1840-goda/","25","297 kb","14","72","22","0"
"Робот-гепард научился передвигаться вслепую - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/robot-gepard-nauchilsya-peredvigatsya-vslepuyu/","Группа инженеров обучила четырехногого робота-гепарда Cheetah 3 ходить по сложным поверхностям без использования данных с визуальных датчиков.","Робот-гепард научился передвигаться вслепую","1","","","","69","142","14.8906 s","54kb","69","339","","14","","","https://s-t-o-l.com/novost/robot-gepard-nauchilsya-peredvigatsya-vslepuyu/","25","297 kb","14","72","22","0"
"Китайский электрокар обогнал Ламборджини - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/kitajskij-elektrokar-obognal-lambordzhini/","","Китайский электрокар обогнал Ламборджини","1","","","","66","0","12.0725 s","53kb","70","312","","2","","","https://s-t-o-l.com/novost/kitajskij-elektrokar-obognal-lambordzhini/","25","297 kb","14","72","23","0"
"На Садовом кольце появятся парки для скейтеров - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/na-sadovom-koltse-poyavyatsya-parki-dlya-skejterov/","В нынешнем году на Садовом кольце могут построить несколько парков для скейтеров в рамках работ по благоустройству.","На Садовом кольце появятся парки для скейтеров","1","","","","72","115","3.7615 s","52kb","69","285","","3","","","https://s-t-o-l.com/novost/na-sadovom-koltse-poyavyatsya-parki-dlya-skejterov/","24","206 kb","14","71","22","0"
"Учёные: грязная обувь провоцирует… ожирение? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchenye-gryaznaya-obuv-provotsiruet-ozhirenie/","Учёные утверждают: снимая обувь на пороге дома, можно предотвратить ожирение. С обувью в жилище проникает большое количество опасных веществ.","Учёные: грязная обувь провоцирует… ожирение?","1","","","","70","141","9.1119 s","52kb","68","261","","13","","","https://s-t-o-l.com/novost/uchenye-gryaznaya-obuv-provotsiruet-ozhirenie/","25","297 kb","14","72","21","0"
"В астраханском зоопарке львы впервые принесли потомство - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-astrahanskom-zooparke-lvy-vpervye-prinesli-potomstvo/","Два детёныша появились у львов Дианы и Симбы, проживающих в зоопарке «Баба Фрося» в Астраханской области. Семья живёт вместе в одном вольере.","В астраханском зоопарке львы впервые принесли потомство","1","","","","81","141","12.1740 s","53kb","68","312","","13","","","https://s-t-o-l.com/novost/v-astrahanskom-zooparke-lvy-vpervye-prinesli-potomstvo/","25","297 kb","14","72","21","0"
"В России начинается масштабная проверка товаров на соответствие ГОСТу - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-rossii-nachinaetsya-masshtabnaya-proverka-tovarov-na-sootvetstvie-gostu/","","В России начинается масштабная проверка товаров на соответствие ГОСТу","1","","","","95","0","14.3929 s","55kb","68","363","","2","","","https://s-t-o-l.com/novost/v-rossii-nachinaetsya-masshtabnaya-proverka-tovarov-na-sootvetstvie-gostu/","25","297 kb","14","72","21","0"
"Учёные назвали причины гибели кедра и пихты - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchyonye-nazvali-prichiny-gibeli-kedra-i-pihty/","Учёные полагают, что главной причиной гибели темнохвойных лесов Сибири – кедра и пихты, стала возрастающая засушливость климата, передает РИА Новости","Учёные назвали причины гибели кедра и пихты","1","","","","69","149","7.4349 s","55kb","68","476","","3","","","https://s-t-o-l.com/novost/uchyonye-nazvali-prichiny-gibeli-kedra-i-pihty/","24","206 kb","14","71","21","0"
"Сонливость толкает на преступления? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/sonlivost-tolkaet-na-prestupleniya/","Исследователи обнаружили: подростки, которые испытывали сонливость во второй половине дня, в 4,5 раза чаще совершали насильственные преступления","Сонливость толкает на преступления?","1","","","","61","144","8.9912 s","53kb","68","304","","3","","","https://s-t-o-l.com/novost/sonlivost-tolkaet-na-prestupleniya/","24","206 kb","14","71","21","0"
"Учёные смогли сравнить мысли собеседников - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchyonye-smogli-sravnit-mysli-sobesednikov/","Американские учёные создали прибор, позволяющий оценить сходство мыслей у беседующих людей и выяснить, понимают ли собеседники друг друга","Учёные смогли сравнить мысли собеседников","1","","","","67","137","8.8239 s","54kb","69","409","","3","","","https://s-t-o-l.com/novost/uchyonye-smogli-sravnit-mysli-sobesednikov/","24","206 kb","14","71","22","0"
"В Москве появится музей Москвы-реки - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-moskve-poyavitsya-muzej-moskvy-reki/","В сентябре 2017 года на борту специализированного теплохода «Московский эколог» откроют музей Москвы-реки, передает www.newsru.com.","В Москве появится музей Москвы-реки","1","","","","61","131","9.0702 s","52kb","68","254","","3","","","https://s-t-o-l.com/novost/v-moskve-poyavitsya-muzej-moskvy-reki/","24","206 kb","14","71","21","0"
"Алкоголь провоцирует старение артерий - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/alkogol-provotsiruet-starenie-arterij/","Спиртное, употребляемое с завидной регулярностью и в больших количествах, провоцирует стремительное старение артерий. В особенности это касается мужчин","Алкоголь провоцирует старение артерий","1","","","","63","151","10.5540 s","52kb","69","283","","3","","","https://s-t-o-l.com/novost/alkogol-provotsiruet-starenie-arterij/","24","206 kb","14","71","22","0"
"На Яве обнаружили загадочную пирамиду - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/na-yave-obnaruzhili-zagadochnuyu-piramidu/","Радарные снимки острова Ява помогли геологам найти древнюю загадочную пирамиду в глубине лесов.","На Яве обнаружили загадочную пирамиду","1","","","","63","95","4.2667 s","54kb","68","438","","17","","","https://s-t-o-l.com/novost/na-yave-obnaruzhili-zagadochnuyu-piramidu/","25","297 kb","14","72","21","0"
"В Испании обнаружен древний город времен Римской империи - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-ispanii-obnaruzhen-drevnij-gorod-vremen-rimskoj-imperii/","Древний город времен Римской империи обнаружен под землей в муниципалитете Дриебес (провинция Гвадалахара, автономное сообщество Кастилия – Ла-Манча)","В Испании обнаружен древний город времен Римской империи","1","","","","82","149","13.2377 s","53kb","68","327","","3","","","https://s-t-o-l.com/novost/v-ispanii-obnaruzhen-drevnij-gorod-vremen-rimskoj-imperii/","24","206 kb","14","71","21","0"
"Кирилл Серебренников – человек года - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/kirill-serebrennikov-chelovek-goda/","Ассоциация театральных критиков (АТК) назвала «Человеком года» Кирилла Серебренникова «за беспрецедентную верность профессии в условиях домашнего ареста».","Кирилл Серебренников – человек года","1","","","","61","154","6.0176 s","53kb","68","320","","17","","","https://s-t-o-l.com/novost/kirill-serebrennikov-chelovek-goda/","25","297 kb","14","72","21","0"
"Автор Автор Автор - Страница 5 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/5/","","Автор Автор","1","","","","68","0","15.0857 s","56kb","57","191","","1","","","https://s-t-o-l.com/author/avtordima/page/5/","2","4 kb","14","49","10","0"
